tribunal_enc,tema_enc,taxa_vitoria_juiz,taxa_vitoria_tribunal,taxa_vitoria_tema,prec_norm,qualidade_provas,segundo_grau,label,numero_processo
11,661,0.6423357664233577,0.5572796302410036,0.8484848484848485,1.0,1,0,1,50002410220248210093
11,742,0.4,0.5572796302410036,0.9166666666666666,1.0,1,0,1,50002410820208210007
11,451,0.6428571428571429,0.5572796302410036,0.7918781725888325,1.0,1,0,1,50002410820248210091
11,661,0.5,0.5572796302410036,0.8484848484848485,0.7333333333333333,1,0,0,50002413720238210125
11,160,0.625,0.5572796302410036,0.8333333333333334,1.0,1,0,0,50002414020208210061
11,377,1.0,0.5572796302410036,0.623721881390593,1.0,1,0,1,50002414220208210125
11,766,0.5378787878787878,0.5572796302410036,0.6842105263157895,1.0,1,0,1,50002415220238210120
11,706,0.5555555555555556,0.5572796302410036,0.6585365853658537,1.0,1,0,1,50002415820238210021
11,977,0.5333333333333333,0.5572796302410036,0.46296296296296297,1.0,1,0,0,50002417220248210102
11,26,0.6666666666666666,0.5572796302410036,0.710727969348659,1.0,1,0,0,50002418020238210046
11,640,0.5378787878787878,0.5572796302410036,0.65,1.0,1,0,1,50002418020248210067
11,354,0.625,0.5572796302410036,0.5,1.0,1,0,0,50002418420248210098
11,1040,0.5819672131147541,0.5572796302410036,0.7945945945945946,1.0,1,0,1,50002420420228210110
11,146,0.5,0.5572796302410036,0.5384615384615384,1.0,1,0,0,50002420620228210077
11,377,0.5454545454545454,0.5572796302410036,0.623721881390593,0.9666666666666667,1,0,0,50002421720228210138
11,356,1.0,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002422020228210040
11,1045,0.5819672131147541,0.5572796302410036,1.0,1.0,1,0,1,50002423020238210090
11,162,0.0,0.5572796302410036,0.9183673469387755,1.0,1,1,0,50002424120138210038
11,447,1.0,0.5572796302410036,0.6956521739130435,1.0,1,0,1,50002424220228210065
11,641,0.5378787878787878,0.5572796302410036,0.3488372093023256,1.0,1,0,0,50002424320238210021
11,944,0.4,0.5572796302410036,0.21985157699443414,1.0,1,0,0,50002425220248210136
11,464,0.6666666666666666,0.5572796302410036,0.4942528735632184,1.0,1,0,1,50002425620238210049
11,611,0.0,0.5572796302410036,0.14285714285714285,1.0,1,0,0,50002427020228210088
11,215,0.6666666666666666,0.5572796302410036,0.6333333333333333,1.0,1,0,1,50002427320238210011
11,285,0.25,0.5572796302410036,0.5652173913043478,1.0,1,0,0,50002429520238210133
11,1035,0.4444444444444444,0.5572796302410036,0.71875,1.0,1,0,0,50002429720248214001
11,378,0.46153846153846156,0.5572796302410036,0.3936651583710407,1.0,1,0,0,50002430520238210158
11,456,1.0,0.5572796302410036,0.7,1.0,1,0,1,50002430620218210051
11,641,0.5,0.5572796302410036,0.3488372093023256,0.9666666666666667,1,0,0,50002430620238210093
11,723,0.4166666666666667,0.5572796302410036,0.4738955823293173,1.0,1,0,0,50002433420208210150
11,363,0.75,0.5572796302410036,0.4742268041237113,1.0,1,0,1,50002433820228210029
11,334,0.5,0.5572796302410036,0.8928571428571429,1.0,1,0,1,50002433920248210103
11,645,0.5819672131147541,0.5572796302410036,0.7045454545454546,1.0,1,0,0,50002434020238210114
11,283,0.7142857142857143,0.5572796302410036,0.4666666666666667,1.0,1,0,1,50002435220228210089
11,454,0.3333333333333333,0.5572796302410036,0.4473684210526316,1.0,1,0,0,50002435520218210164
11,757,0.9230769230769231,0.5572796302410036,0.6666666666666666,1.0,1,0,1,50002436920208210106
11,999,1.0,0.5572796302410036,1.0,1.0,1,0,1,50002437220238210071
11,378,0.16666666666666666,0.5572796302410036,0.3936651583710407,1.0,1,0,0,50002438120238210165
11,237,1.0,0.5572796302410036,0.5,1.0,1,0,1,50002441720248210073
11,1046,0.8571428571428571,0.5572796302410036,0.9375,1.0,1,0,1,50002443620248210099
11,1079,1.0,0.5572796302410036,1.0,1.0,1,0,1,50002445520248210028
11,542,0.6423357664233577,0.5572796302410036,0.3235294117647059,1.0,1,0,0,50002445620228210018
11,365,1.0,0.5572796302410036,0.5380434782608695,1.0,1,0,1,50002446220228210113
11,456,0.7142857142857143,0.5572796302410036,0.7,1.0,1,0,0,50002447820238210161
11,472,0.5,0.5572796302410036,0.4024024024024024,1.0,1,0,0,50002451420238210145
11,611,0.0,0.5572796302410036,0.14285714285714285,1.0,1,0,0,50002452520228210088
11,666,0.5378787878787878,0.5572796302410036,0.0,1.0,1,0,0,50002452920248210064
11,1041,0.0,0.5572796302410036,0.801762114537445,1.0,1,1,0,50002453120238210010
11,729,0.6666666666666666,0.5572796302410036,0.5925925925925926,1.0,1,0,1,50002455320218210090
11,174,0.4,0.5572796302410036,0.7131313131313132,1.0,1,0,1,50002455420238210067
11,717,0.42857142857142855,0.5572796302410036,0.4684431977559607,1.0,1,0,0,50002456620228210042
11,356,1.0,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002457220228210040
11,948,0.4444444444444444,0.5572796302410036,0.35106382978723405,1.0,1,0,0,50002458620238214001
11,1046,1.0,0.5572796302410036,0.9375,1.0,1,0,1,50002458920248210141
11,652,0.5819672131147541,0.5572796302410036,0.9230769230769231,1.0,1,0,1,50002459020228210034
11,717,0.5,0.5572796302410036,0.4684431977559607,1.0,1,0,0,50002459220218210077
11,641,0.5819672131147541,0.5572796302410036,0.3488372093023256,1.0,1,0,0,50002459520238210021
11,244,0.75,0.5572796302410036,0.5106382978723404,1.0,1,0,0,50002460920208210111
11,442,0.7333333333333333,0.5572796302410036,0.9605263157894737,1.0,1,0,1,50002461120218210099
11,654,0.6423357664233577,0.5572796302410036,0.5,1.0,1,0,0,50002462220248210029
11,661,0.5819672131147541,0.5572796302410036,0.8484848484848485,1.0,1,0,1,50002462420248210093
11,363,0.6666666666666666,0.5572796302410036,0.4742268041237113,1.0,1,0,1,50002463020218210028
11,249,0.5819672131147541,0.5572796302410036,0.6111111111111112,1.0,1,0,1,50002463420228210080
11,22,0.3684210526315789,0.5572796302410036,0.7890127388535032,1.0,1,0,0,50002463820248210153
11,204,0.0,0.5572796302410036,0.7769230769230769,0.7333333333333333,1,0,0,50002464120238210034
11,345,0.875,0.5572796302410036,0.7777777777777778,1.0,1,0,1,50002464320248210119
11,760,1.0,0.5572796302410036,0.5833333333333334,1.0,1,0,1,50002465220248210019
11,669,0.0,0.5572796302410036,0.6153846153846154,0.8,1,0,0,50002466320248210080
11,456,0.6,0.5572796302410036,0.7,0.9666666666666667,1,0,1,50002466720228210069
11,472,0.16666666666666666,0.5572796302410036,0.4024024024024024,1.0,1,0,0,50002468120208210087
11,291,0.6666666666666666,0.5572796302410036,0.8,1.0,1,0,1,50002468720228210127
11,661,0.5819672131147541,0.5572796302410036,0.8484848484848485,1.0,1,0,1,50002470920248210093
11,324,0.5,0.5572796302410036,0.47058823529411764,1.0,1,0,0,50002471820208210006
11,356,1.0,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002474220228210040
11,721,0.5,0.5572796302410036,0.32460732984293195,1.0,1,0,0,50002475220218210048
11,618,0.5819672131147541,0.5572796302410036,0.35714285714285715,1.0,1,0,0,50002475320218210080
11,1040,0.6423357664233577,0.5572796302410036,0.7945945945945946,1.0,1,0,0,50002475920238210120
11,27,0.5714285714285714,0.5572796302410036,0.760806916426513,1.0,1,0,0,50002476520228210097
11,1034,1.0,0.5572796302410036,0.5,1.0,1,0,1,50002477720208210051
11,704,0.5,0.5572796302410036,0.45454545454545453,1.0,1,0,0,50002478620228210090
11,618,0.0,0.5572796302410036,0.35714285714285715,1.0,1,0,0,50002479220228210088
11,1040,0.6666666666666666,0.5572796302410036,0.7945945945945946,1.0,1,0,1,50002479620248210064
11,661,0.3333333333333333,0.5572796302410036,0.8484848484848485,1.0,1,0,0,50002483120238210092
11,354,0.0,0.5572796302410036,0.5,1.0,1,0,0,50002483520238210026
11,764,0.0,0.5572796302410036,0.4772727272727273,1.0,1,0,0,50002484420228210002
11,652,0.5819672131147541,0.5572796302410036,0.9230769230769231,1.0,1,0,1,50002484520228210034
11,393,1.0,0.5572796302410036,1.0,1.0,1,0,1,50002484720248210140
11,751,0.75,0.5572796302410036,0.5,1.0,1,0,1,50002485220218210140
11,729,0.4,0.5572796302410036,0.5925925925925926,1.0,1,0,1,50002486420218210136
11,1159,1.0,0.5572796302410036,1.0,1.0,1,0,1,50002486420248210005
11,552,0.6423357664233577,0.5572796302410036,0.625,1.0,1,0,0,50002487720228210088
11,334,1.0,0.5572796302410036,0.8928571428571429,1.0,1,0,1,50002490420208210130
11,472,0.4,0.5572796302410036,0.4024024024024024,1.0,1,0,0,50002490520228210107
11,1041,0.6423357664233577,0.5572796302410036,0.801762114537445,1.0,1,0,1,50002490520248210052
11,637,0.6423357664233577,0.5572796302410036,0.8541666666666666,1.0,1,0,0,50002490820238210127
11,569,0.8333333333333334,0.5572796302410036,0.6,1.0,1,0,1,50002491920208210125
11,637,0.5819672131147541,0.5572796302410036,0.8541666666666666,1.0,1,0,1,50002493020228210034
11,558,0.3684210526315789,0.5572796302410036,0.42857142857142855,1.0,1,0,0,50002493220208210153
11,456,0.5,0.5572796302410036,0.7,1.0,1,0,1,50002494220218210009
11,717,0.75,0.5572796302410036,0.4684431977559607,1.0,1,0,1,50002494720248210038
11,446,0.25,0.5572796302410036,0.7777777777777778,1.0,1,0,0,50002495320248210133
11,764,0.5819672131147541,0.5572796302410036,0.4772727272727273,1.0,1,0,1,50002495720238210143
11,29,0.75,0.5572796302410036,0.7694174757281553,1.0,1,0,0,50002496420228210055
11,111,1.0,0.5572796302410036,0.781563126252505,1.0,1,0,1,50002497820228210018
11,447,1.0,0.5572796302410036,0.6956521739130435,0.8666666666666667,1,0,1,50002498920248210024
11,723,0.3333333333333333,0.5572796302410036,0.4738955823293173,1.0,1,0,0,50002504620218210132
11,356,0.5,0.5572796302410036,0.7627118644067796,1.0,1,0,0,50002505920208210042
11,1040,0.6423357664233577,0.5572796302410036,0.7945945945945946,1.0,1,0,1,50002511820228210125
11,316,0.5,0.5572796302410036,0.39705882352941174,1.0,1,0,0,50002512120238210145
11,638,0.7692307692307693,0.5572796302410036,0.5692307692307692,1.0,1,0,0,50002515820248210089
11,472,0.7692307692307693,0.5572796302410036,0.4024024024024024,1.0,1,0,1,50002516920228210108
11,723,0.5,0.5572796302410036,0.4738955823293173,1.0,1,0,1,50002517120228210075
11,356,1.0,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002517920228210040
11,152,0.8,0.5572796302410036,0.631578947368421,1.0,1,0,0,50002519620238210120
11,652,0.5819672131147541,0.5572796302410036,0.9230769230769231,1.0,1,0,1,50002519720228210034
11,369,1.0,0.5572796302410036,0.2864583333333333,1.0,1,0,1,50002524320228210047
11,558,1.0,0.5572796302410036,0.42857142857142855,1.0,1,0,1,50002525620238210096
11,162,0.75,0.5572796302410036,0.9183673469387755,1.0,1,0,1,50002527620248210078
11,27,0.8333333333333334,0.5572796302410036,0.760806916426513,1.0,1,0,1,50002527920218210014
11,278,0.75,0.5572796302410036,0.7230769230769231,1.0,1,0,1,50002529020218210075
11,717,0.16666666666666666,0.5572796302410036,0.4684431977559607,1.0,1,0,0,50002532820238210165
11,1040,0.3333333333333333,0.5572796302410036,0.7945945945945946,1.0,1,0,0,50002533220248210120
11,637,0.5819672131147541,0.5572796302410036,0.8541666666666666,1.0,1,0,1,50002534520238210127
11,152,0.5384615384615384,0.5572796302410036,0.631578947368421,1.0,1,0,1,50002535220248210081
11,652,0.5378787878787878,0.5572796302410036,0.9230769230769231,1.0,1,0,1,50002536720228210034
11,463,1.0,0.5572796302410036,0.5723270440251572,1.0,1,0,1,50002536720248210076
11,1041,0.5819672131147541,0.5572796302410036,0.801762114537445,1.0,1,0,0,50002538120228210094
11,962,0.375,0.5572796302410036,0.6,1.0,1,0,0,50002539620218210068
11,1046,0.7692307692307693,0.5572796302410036,0.9375,1.0,1,0,1,50002541320248210089
11,637,0.5819672131147541,0.5572796302410036,0.8541666666666666,1.0,1,0,1,50002543020238210127
11,356,1.0,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002543420228210040
11,452,0.8,0.5572796302410036,1.0,1.0,1,0,1,50002543520218210148
11,126,0.75,0.5572796302410036,0.6666666666666666,1.0,1,0,1,50002545720208210055
11,160,1.0,0.5572796302410036,0.8333333333333334,1.0,1,0,1,50002546920248210038
11,611,0.5819672131147541,0.5572796302410036,0.14285714285714285,1.0,1,0,0,50002547720228210058
11,1035,0.7333333333333333,0.5572796302410036,0.71875,1.0,1,0,1,50002548520218210099
11,356,0.5384615384615384,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002549120228210118
11,454,0.4444444444444444,0.5572796302410036,0.4473684210526316,1.0,1,0,0,50002551720248210115
11,1041,0.6423357664233577,0.5572796302410036,0.801762114537445,1.0,1,0,1,50002553120228210133
11,637,0.5378787878787878,0.5572796302410036,0.8541666666666666,1.0,1,0,1,50002553720238210055
11,222,0.5,0.5572796302410036,0.4482758620689655,1.0,1,0,0,50002555320248210103
11,376,0.5,0.5572796302410036,0.0,1.0,1,0,0,50002555820218210103
11,463,0.6153846153846154,0.5572796302410036,0.5723270440251572,1.0,1,0,1,50002555920238210080
11,158,0.25,0.5572796302410036,0.7532467532467533,1.0,1,0,1,50002556520218210133
11,1040,0.5378787878787878,0.5572796302410036,0.7945945945945946,1.0,1,0,1,50002559020228210081
11,447,1.0,0.5572796302410036,0.6956521739130435,0.9666666666666667,1,0,1,50002559620248210024
11,1041,0.75,0.5572796302410036,0.801762114537445,1.0,1,0,1,50002560520248210017
11,464,1.0,0.5572796302410036,0.4942528735632184,1.0,1,0,1,50002561720208210026
11,160,0.4444444444444444,0.5572796302410036,0.8333333333333334,1.0,1,0,1,50002561820238214001
11,637,0.5819672131147541,0.5572796302410036,0.8541666666666666,1.0,1,0,1,50002563120238210149
11,977,0.5,0.5572796302410036,0.46296296296296297,1.0,1,0,1,50002563620248210039
11,95,1.0,0.5572796302410036,0.7647058823529411,1.0,1,0,1,50002563720228210029
11,277,0.5,0.5572796302410036,0.7142857142857143,1.0,1,0,1,50002564320228210124
11,324,1.0,0.5572796302410036,0.47058823529411764,1.0,1,0,1,50002565020208210112
11,378,0.5,0.5572796302410036,0.3936651583710407,1.0,1,0,0,50002565220248210163
11,638,0.5819672131147541,0.5572796302410036,0.5692307692307692,1.0,1,0,1,50002565520228210023
11,377,0.42857142857142855,0.5572796302410036,0.623721881390593,1.0,1,0,0,50002566120238210042
11,661,0.5378787878787878,0.5572796302410036,0.8484848484848485,1.0,1,0,0,50002566220238210074
11,1049,0.5819672131147541,0.5572796302410036,0.9354838709677419,1.0,1,0,0,50002566620228210084
11,1041,0.5819672131147541,0.5572796302410036,0.801762114537445,1.0,1,0,1,50002568120238210100
11,723,0.75,0.5572796302410036,0.4738955823293173,1.0,1,0,0,50002570420218210111
11,638,0.5819672131147541,0.5572796302410036,0.5692307692307692,1.0,1,0,1,50002570520248210109
11,637,0.6423357664233577,0.5572796302410036,0.8541666666666666,1.0,1,0,1,50002570720228210034
11,631,0.5378787878787878,0.5572796302410036,0.5,1.0,1,0,1,50002571020238210151
11,637,0.6423357664233577,0.5572796302410036,0.8541666666666666,1.0,1,0,1,50002571620238210149
11,356,0.5,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002572520208210083
11,753,0.8333333333333334,0.5572796302410036,0.5,1.0,1,0,1,50002572520228210125
11,224,1.0,0.5572796302410036,0.75,1.0,1,0,1,50002572620248210005
11,162,0.8,0.5572796302410036,0.9183673469387755,1.0,1,0,1,50002572720248210134
11,611,0.5378787878787878,0.5572796302410036,0.14285714285714285,1.0,1,0,0,50002573220228210058
11,215,0.9230769230769231,0.5572796302410036,0.6333333333333333,1.0,1,0,1,50002575320208210106
11,1054,1.0,0.5572796302410036,1.0,1.0,1,0,1,50002576820208210101
11,378,0.6,0.5572796302410036,0.3936651583710407,1.0,1,0,1,50002577120238210066
11,1083,0.75,0.5572796302410036,1.0,1.0,1,0,1,50002577920248210149
11,637,1.0,0.5572796302410036,0.8541666666666666,1.0,1,0,1,50002578220238210127
11,977,1.0,0.5572796302410036,0.46296296296296297,1.0,1,0,1,50002578220248210051
11,947,0.0,0.5572796302410036,0.5526315789473685,1.0,1,0,0,50002578620238212001
11,162,0.75,0.5572796302410036,0.9183673469387755,1.0,1,0,1,50002579820248210078
11,472,0.375,0.5572796302410036,0.4024024024024024,1.0,1,0,0,50002582120218210068
11,324,1.0,0.5572796302410036,0.47058823529411764,1.0,1,0,1,50002582220228210121
11,723,0.6,0.5572796302410036,0.4738955823293173,1.0,1,0,0,50002582220248210066
11,1046,0.6423357664233577,0.5572796302410036,0.9375,1.0,1,0,1,50002583120228210118
11,742,0.6666666666666666,0.5572796302410036,0.9166666666666666,1.0,1,0,1,50002583820218210127
11,715,0.0,0.5572796302410036,0.7272727272727273,1.0,1,1,0,50002584120218210029
11,470,0.2,0.5572796302410036,0.75,1.0,1,0,0,50002585520228210013
11,637,1.0,0.5572796302410036,0.8541666666666666,1.0,1,0,1,50002586720238210127
11,472,0.75,0.5572796302410036,0.4024024024024024,1.0,1,0,0,50002586920208210031
11,472,0.6666666666666666,0.5572796302410036,0.4024024024024024,1.0,1,0,0,50002587820208210028
11,377,0.8333333333333334,0.5572796302410036,0.623721881390593,1.0,1,0,1,50002587820208210125
11,652,0.5819672131147541,0.5572796302410036,0.9230769230769231,1.0,1,0,1,50002588920228210034
11,559,0.5555555555555556,0.5572796302410036,0.38333333333333336,1.0,1,0,1,50002589720248210041
11,706,0.5555555555555556,0.5572796302410036,0.6585365853658537,1.0,1,0,1,50002591620228210021
11,463,0.9090909090909091,0.5572796302410036,0.5723270440251572,1.0,1,0,1,50002591920248210159
11,626,0.5,0.5572796302410036,0.375,1.0,1,0,0,50002595120238210095
11,723,0.5,0.5572796302410036,0.4738955823293173,1.0,1,0,0,50002595820208210159
11,1041,0.5378787878787878,0.5572796302410036,0.801762114537445,1.0,1,0,1,50002595820248210049
11,1095,0.3684210526315789,0.5572796302410036,1.0,1.0,1,0,1,50002597120238210153
11,723,0.6666666666666666,0.5572796302410036,0.4738955823293173,1.0,1,0,0,50002597220218210046
11,278,0.7142857142857143,0.5572796302410036,0.7230769230769231,1.0,1,0,0,50002597220238210088
11,722,0.5384615384615384,0.5572796302410036,0.8571428571428571,1.0,1,0,1,50002599320238210081
11,112,0.5,0.5572796302410036,0.7875751503006012,1.0,1,0,0,50002601720208210103
11,704,0.4444444444444444,0.5572796302410036,0.45454545454545453,1.0,1,0,0,50002601920238210133
11,948,0.2,0.5572796302410036,0.35106382978723405,1.0,1,0,0,50002602420238210002
11,1016,0.6,0.5572796302410036,0.5,1.0,1,0,1,50002602520228210110
11,723,0.9090909090909091,0.5572796302410036,0.4738955823293173,1.0,1,0,1,50002604320208210159
11,162,0.5,0.5572796302410036,0.9183673469387755,1.0,1,0,1,50002605220248210143
11,764,0.6423357664233577,0.5572796302410036,0.4772727272727273,1.0,1,0,1,50002605720228210067
11,611,0.5819672131147541,0.5572796302410036,0.14285714285714285,1.0,1,0,0,50002608420228210058
11,944,0.0,0.5572796302410036,0.21985157699443414,1.0,1,0,0,50002609620228210054
11,356,0.375,0.5572796302410036,0.7627118644067796,1.0,1,0,0,50002611020208210068
11,27,0.0,0.5572796302410036,0.760806916426513,1.0,1,0,0,50002611920248210052
11,363,0.7777777777777778,0.5572796302410036,0.4742268041237113,1.0,1,0,1,50002612820228210104
11,238,0.5378787878787878,0.5572796302410036,1.0,1.0,1,0,1,50002612820248210146
11,760,0.6153846153846154,0.5572796302410036,0.5833333333333334,1.0,1,0,0,50002613720218210080
11,291,0.8,0.5572796302410036,0.8,1.0,1,0,1,50002614820208210120
11,356,0.5378787878787878,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002616920238210079
11,622,1.0,0.5572796302410036,1.0,1.0,1,0,1,50002620320248210020
11,944,0.125,0.5572796302410036,0.21985157699443414,1.0,1,0,0,50002620420238211001
11,462,0.8,0.5572796302410036,0.5,1.0,1,0,1,50002622820238210023
11,637,0.6423357664233577,0.5572796302410036,0.8541666666666666,1.0,1,0,1,50002622920238210055
11,374,0.16666666666666666,0.5572796302410036,0.6666666666666666,1.0,1,0,0,50002624120228210127
11,363,0.8,0.5572796302410036,0.4742268041237113,1.0,1,0,0,50002624420218210008
11,377,0.7333333333333333,0.5572796302410036,0.623721881390593,1.0,1,0,1,50002626220218210099
11,749,0.25,0.5572796302410036,0.5714285714285714,1.0,1,0,1,50002626520228210022
11,451,1.0,0.5572796302410036,0.7918781725888325,1.0,1,0,1,50002628420218210027
11,158,0.6666666666666666,0.5572796302410036,0.7532467532467533,1.0,1,0,1,50002630320208210028
11,377,1.0,0.5572796302410036,0.623721881390593,1.0,1,0,1,50002630320208210125
11,26,0.3333333333333333,0.5572796302410036,0.710727969348659,1.0,1,0,0,50002632220228210096
11,372,0.5333333333333333,0.5572796302410036,0.34210526315789475,1.0,1,0,0,50002633320248210102
11,1040,0.5819672131147541,0.5572796302410036,0.7945945945945946,1.0,1,0,1,50002633920228210058
11,363,0.375,0.5572796302410036,0.4742268041237113,1.0,1,0,0,50002634020238210014
11,648,0.5819672131147541,0.5572796302410036,0.625,1.0,1,0,1,50002635620228210020
11,103,0.75,0.5572796302410036,0.7142857142857143,1.0,1,0,1,50002635720228210149
11,356,0.7,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002636020248210093
11,338,0.6666666666666666,0.5572796302410036,0.9285714285714286,1.0,1,0,1,50002637420218210090
11,456,0.2,0.5572796302410036,0.7,1.0,1,0,1,50002637720228210013
11,155,1.0,0.5572796302410036,0.5714285714285714,1.0,1,0,1,50002637820218210024
11,451,1.0,0.5572796302410036,0.7918781725888325,1.0,1,0,1,50002637920248210022
11,451,0.6666666666666666,0.5572796302410036,0.7918781725888325,1.0,1,0,0,50002638020238210130
11,717,1.0,0.5572796302410036,0.4684431977559607,1.0,1,0,1,50002638120228210044
11,944,0.125,0.5572796302410036,0.21985157699443414,1.0,1,0,0,50002638620238211001
11,361,1.0,0.5572796302410036,0.9797297297297297,1.0,1,0,1,50002638820248210116
11,162,0.8,0.5572796302410036,0.9183673469387755,1.0,1,0,1,50002641920248210134
11,356,1.0,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002644220248210094
11,356,0.7,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002644520248210093
11,463,0.625,0.5572796302410036,0.5723270440251572,1.0,1,0,1,50002645420238210069
11,661,0.6666666666666666,0.5572796302410036,0.8484848484848485,1.0,1,0,0,50002646220238210131
11,356,1.0,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002647820228210040
11,1168,1.0,0.5572796302410036,1.0,1.0,1,0,1,50002647820248210082
11,155,0.25,0.5572796302410036,0.5714285714285714,1.0,1,0,1,50002649520208210154
11,472,0.7692307692307693,0.5572796302410036,0.4024024024024024,1.0,1,0,0,50002652420208210108
11,977,0.9230769230769231,0.5572796302410036,0.46296296296296297,1.0,1,0,0,50002652520238210106
11,1041,0.5378787878787878,0.5572796302410036,0.801762114537445,1.0,1,0,0,50002652920238210137
11,542,0.875,0.5572796302410036,0.3235294117647059,1.0,1,0,0,50002654320238210003
11,451,0.8571428571428571,0.5572796302410036,0.7918781725888325,1.0,1,0,1,50002654720248210152
11,111,0.0,0.5572796302410036,0.781563126252505,1.0,1,0,0,50002655220248210021
11,1040,1.0,0.5572796302410036,0.7945945945945946,1.0,1,0,1,50002656220238210126
11,152,0.8,0.5572796302410036,0.631578947368421,1.0,1,0,1,50002656420218210148
11,324,0.9090909090909091,0.5572796302410036,0.47058823529411764,1.0,1,0,1,50002656520208210159
11,661,0.5,0.5572796302410036,0.8484848484848485,0.7333333333333333,1,0,0,50002656520238210125
11,472,0.25,0.5572796302410036,0.4024024024024024,1.0,1,0,0,50002657120248210047
11,472,0.3333333333333333,0.5572796302410036,0.4024024024024024,1.0,1,0,1,50002657520208213001
11,742,0.7272727272727273,0.5572796302410036,0.9166666666666666,1.0,1,0,1,50002660420218210163
11,356,1.0,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002664820228210040
11,661,0.5,0.5572796302410036,0.8484848484848485,0.7333333333333333,1,0,0,50002665020238210125
11,982,0.8,0.5572796302410036,0.6666666666666666,1.0,1,0,0,50002666220228210100
11,977,0.5333333333333333,0.5572796302410036,0.46296296296296297,1.0,1,0,1,50002668520248210102
11,1041,0.5,0.5572796302410036,0.801762114537445,1.0,1,0,1,50002668720238210145
11,542,0.5378787878787878,0.5572796302410036,0.3235294117647059,1.0,1,0,0,50002671320238210003
11,1049,1.0,0.5572796302410036,0.9354838709677419,1.0,1,0,1,50002672520248210117
11,356,0.8,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002673420218210148
11,1049,0.5378787878787878,0.5572796302410036,0.9354838709677419,1.0,1,0,1,50002674120238210026
11,729,0.4444444444444444,0.5572796302410036,0.5925925925925926,1.0,1,0,1,50002675220208214001
11,669,0.5819672131147541,0.5572796302410036,0.6153846153846154,1.0,1,0,0,50002679420228210052
11,451,0.6428571428571429,0.5572796302410036,0.7918781725888325,1.0,1,0,1,50002683020208210091
11,944,0.7333333333333333,0.5572796302410036,0.21985157699443414,1.0,1,0,1,50002683520228210099
11,272,0.75,0.5572796302410036,0.75,1.0,1,0,0,50002683920248210075
11,977,0.5,0.5572796302410036,0.46296296296296297,1.0,1,0,1,50002684220248210074
11,661,0.5384615384615384,0.5572796302410036,0.8484848484848485,1.0,1,0,0,50002684620208210118
11,364,0.75,0.5572796302410036,0.6222222222222222,1.0,1,0,0,50002685420218210104
11,356,0.8,0.5572796302410036,0.7627118644067796,1.0,1,0,1,50002685620248210134
11,557,0.5555555555555556,0.5572796302410036,0.0,1.0,1,0,0,50002686920228210120
11,27,0.75,0.5572796302410036,0.760806916426513,1.0,1,0,1,50002688020238210105
11,160,0.2,0.5572796302410036,0.8333333333333334,1.0,1,0,0,50002688520248210092
11,898,0.75,0.5572796302410036,0.7857142857142857,1.0,1,0,1,50002689220208210038
11,742,0.8,0.5572796302410036,0.9166666666666666,1.0,1,0,1,50002691220218210113
11,977,1.0,0.5572796302410036,0.46296296296296297,1.0,1,0,1,50002692520248210010
11,661,0.5378787878787878,0.5572796302410036,0.8484848484848485,1.0,1,0,1,50002693420238210083
11,717,0.2,0.5572796302410036,0.4684431977559607,1.0,1,0,0,50002693720218210137
11,948,0.0,0.5572796302410036,0.35106382978723405,1.0,1,0,0,50002694520228210026
11,1082,0.625,0.5572796302410036,1.0,1.0,1,0,1,50002694820248210067
11,160,0.75,0.5572796302410036,0.8333333333333334,1.0,1,0,1,50002696520238210105
11,1041,0.3333333333333333,0.5572796302410036,0.801762114537445,1.0,1,0,0,50002698820228210044
11,363,0.5714285714285714,0.5572796302410036,0.4742268041237113,1.0,1,0,1,50002701320238210085
11,1041,0.0,0.5572796302410036,0.801762114537445,1.0,1,0,0,50002705120238210137
11,244,0.6666666666666666,0.5572796302410036,0.5106382978723404,1.0,1,0,0,50002705220218210127
11,77,0.0,0.5572796302410036,0.6351351351351351,1.0,1,0,0,50002707420248210021
11,781,0.5,0.5572796302410036,0.4,1.0,1,0,0,50002708220238210159
11,1042,1.0,0.5572796302410036,0.9629629629629629,1.0,1,0,1,50002710220248210040
11,111,1.0,0.5572796302410036,0.781563126252505,1.0,1,0,1,50002710320218210009
11,378,0.5,0.5572796302410036,0.3936651583710407,1.0,1,0,1,50002711920218210036
11,125,0.4666666666666667,0.5572796302410036,0.30198019801980197,1.0,1,0,0,50002713020238210139
11,1041,0.0,0.5572796302410036,0.801762114537445,1.0,1,0,0,50002713620238210137
11,742,0.6666666666666666,0.5572796302410036,0.9166666666666666,1.0,1,0,1,50002716220208210130
